Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,611351,-,-,-,32.33,-100.18,-6,761,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,2,16,20,30,0,0,0,2.6,6.6000000000000005,116.41,932,-4.6000000000000005
2013,2,16,21,30,0,0,0,3.3000000000000003,6.300000000000001,128.97,932,-4.800000000000001
2013,2,16,22,30,0,0,0,4.1000000000000005,5.9,141.07,931,-4.9
2013,2,16,23,30,0,0,0,4.800000000000001,5.4,151.81,931,-4.800000000000001
2013,2,17,0,30,0,0,0,5,4.6000000000000005,158.8,931,-4.7
2013,2,17,1,30,0,0,0,4.800000000000001,3.7,158.01,930,-4.800000000000001
2013,2,17,2,30,0,0,0,4.5,2.8000000000000003,150.05,930,-4.9
2013,2,17,3,30,0,0,0,4.4,2,138.95000000000002,930,-5
2013,2,17,4,30,0,0,0,4.4,1.3,126.72,929,-5.1000000000000005
2013,2,17,5,30,0,0,0,4.4,0.7000000000000001,114.10000000000001,929,-5.1000000000000005
2013,2,17,6,30,0,0,0,4.6000000000000005,0.4,101.45,929,-5.1000000000000005
2013,2,17,7,30,18,13,235,5,1.8,88.65,929,-5
2013,2,17,8,30,215,46,747,5.5,5.300000000000001,76.94,929,-4.9
2013,2,17,9,30,434,62,909,6.2,10.100000000000001,65.79,929,-4.800000000000001
2013,2,17,10,30,621,71,984,7,14.5,56,928,-5.300000000000001
2013,2,17,11,30,753,77,1020,7.4,17.7,48.480000000000004,927,-6.1000000000000005
2013,2,17,12,30,819,79,1037,7.5,19.6,44.44,926,-7
2013,2,17,13,30,812,80,1033,7.5,20.400000000000002,44.83,925,-7.1000000000000005
2013,2,17,14,30,734,80,1009,7.4,20.5,49.56,924,-7
2013,2,17,15,30,585,75,950,7,19.8,57.550000000000004,923,-6.9
2013,2,17,16,30,294,130,429,6.1000000000000005,18,67.62,922,-6.4
2013,2,17,17,30,114,68,240,5.4,16.7,78.93,922,-5.1000000000000005
2013,2,17,18,30,0,0,0,5,12.8,91.09,923,-3.3000000000000003
2013,2,17,19,30,0,0,0,5.4,11.700000000000001,103.59,923,-1.8
2013,2,17,20,30,0,0,0,5.6000000000000005,10.600000000000001,116.24000000000001,922,0.1
2013,2,17,21,30,0,0,0,5.800000000000001,9.8,128.8,922,2.1
2013,2,17,22,30,0,0,0,5.9,9.1,140.87,922,3.9000000000000004
2013,2,17,23,30,0,0,0,6,8.6,151.55,921,5.4
2013,2,18,0,30,0,0,0,6,8.1,158.46,921,6.5
2013,2,18,1,30,0,0,0,6.1000000000000005,7.9,157.67000000000002,921,7.4
2013,2,18,2,30,0,0,0,6.4,8.1,149.78,920,8.1
2013,2,18,3,30,0,0,0,7.1000000000000005,8.8,138.73,920,8.8
2013,2,18,4,30,0,0,0,7.7,9.4,126.52,920,9.4
2013,2,18,5,30,0,0,0,7.5,9.3,113.91,920,9.3
2013,2,18,6,30,0,0,0,6.800000000000001,8.8,101.25,921,8.8
2013,2,18,7,30,18,14,161,6.4,9.200000000000001,88.47,922,7.9
2013,2,18,8,30,213,50,709,6.1000000000000005,11.5,76.71000000000001,923,5.6000000000000005
2013,2,18,9,30,433,65,887,6.5,14,65.53,923,0.1
2013,2,18,10,30,619,74,968,6.9,15.4,55.71,924,-4.800000000000001
2013,2,18,11,30,752,77,1011,6.9,16.1,48.15,925,-5.4
2013,2,18,12,30,817,78,1030,6.7,16.6,44.09,925,-4.800000000000001
2013,2,18,13,30,812,77,1031,6.6000000000000005,16.8,44.49,925,-4.2
2013,2,18,14,30,729,73,1006,6.4,16.5,49.25,926,-4
2013,2,18,15,30,588,66,966,6,15.9,57.29,926,-4.1000000000000005
2013,2,18,16,30,396,58,881,5.2,14.5,67.4,927,-4.3
2013,2,18,17,30,176,41,691,4.5,13.5,78.74,927,-4.2
2013,2,18,18,30,0,0,0,2.9000000000000004,9.200000000000001,90.92,929,-3.2
2013,2,18,19,30,0,0,0,3.2,8,103.43,930,-3.5
2013,2,18,20,30,0,0,0,3.2,6.800000000000001,116.08,931,-4.1000000000000005
2013,2,18,21,30,0,0,0,3,5.9,128.63,932,-4.7
2013,2,18,22,30,0,0,0,2.7,5,140.67000000000002,932,-5.2
2013,2,18,23,30,0,0,0,2.4000000000000004,4.3,151.29,932,-5.6000000000000005
2013,2,19,0,30,0,0,0,2.2,4,158.13,932,-5.800000000000001
2013,2,19,1,30,0,0,0,2,3.7,157.33,932,-5.800000000000001
2013,2,19,2,30,0,0,0,1.7000000000000002,3.3000000000000003,149.51,932,-5.6000000000000005
2013,2,19,3,30,0,0,0,1.5,2.7,138.5,932,-5.300000000000001
2013,2,19,4,30,0,0,0,1.4000000000000001,2.1,126.31,932,-5.2
2013,2,19,5,30,0,0,0,1.3,1.8,113.71000000000001,933,-5.2
2013,2,19,6,30,0,0,0,1.4000000000000001,2.2,101.05,934,-4.9
2013,2,19,7,30,7,7,0,2.1,3.7,88.26,935,-4.6000000000000005
2013,2,19,8,30,217,46,730,3.4000000000000004,6.4,76.47,935,-4.800000000000001
2013,2,19,9,30,295,169,302,4.5,9.3,65.27,936,-5.2
2013,2,19,10,30,507,170,594,4.9,11.200000000000001,55.410000000000004,935,-6
2013,2,19,11,30,744,78,991,5.1000000000000005,12.4,47.82,935,-6.300000000000001
2013,2,19,12,30,807,86,998,5.4,13.200000000000001,43.730000000000004,933,-6.4
2013,2,19,13,30,654,259,550,5.7,13.600000000000001,44.14,932,-6.4
2013,2,19,14,30,549,276,415,5.9,13.9,48.95,931,-6.2
2013,2,19,15,30,337,253,155,5.9,13.700000000000001,57.03,930,-6
2013,2,19,16,30,182,160,58,5.2,12.700000000000001,67.18,930,-5.7
2013,2,19,17,30,57,57,0,4.7,11.9,78.55,930,-5.1000000000000005
2013,2,19,18,30,0,0,0,3.1,9.4,90.19,930,-4
2013,2,19,19,30,0,0,0,2.8000000000000003,8.5,103.26,931,-2.7
2013,2,19,20,30,0,0,0,3.7,7.800000000000001,115.92,932,-1.7000000000000002
2013,2,19,21,30,0,0,0,4.5,7.2,128.46,931,-1.1
2013,2,19,22,30,0,0,0,4.6000000000000005,6.7,140.47,931,-0.30000000000000004
2013,2,19,23,30,0,0,0,4.5,6.4,151.03,930,0.2
2013,2,20,0,30,0,0,0,4.5,6.2,157.78,929,0.6000000000000001
2013,2,20,1,30,0,0,0,4.6000000000000005,6.2,156.99,928,1
2013,2,20,2,30,0,0,0,4.800000000000001,6.300000000000001,149.22,928,1.7000000000000002
2013,2,20,3,30,0,0,0,4.4,6.1000000000000005,138.26,928,2.6
2013,2,20,4,30,0,0,0,4,5.9,126.10000000000001,927,3.6
2013,2,20,5,30,0,0,0,4.4,5.9,113.5,927,4.2
2013,2,20,6,30,0,0,0,4.9,6,100.84,926,4.3
2013,2,20,7,30,20,16,113,5,6.4,88.07000000000001,926,4.5
2013,2,20,8,30,59,59,0,5.1000000000000005,7.1000000000000005,76.24,926,4.800000000000001
2013,2,20,9,30,69,69,0,5.300000000000001,7.800000000000001,65,925,5.2
2013,2,20,10,30,124,124,0,5.5,8.6,55.11,925,5.800000000000001
2013,2,20,11,30,295,274,31,5.7,9.600000000000001,47.480000000000004,923,6.5
2013,2,20,12,30,302,284,26,5.7,10.600000000000001,43.37,922,7.300000000000001
2013,2,20,13,30,262,250,16,5.7,11.600000000000001,43.800000000000004,920,8.200000000000001
2013,2,20,14,30,104,104,0,5.6000000000000005,12.4,48.64,919,9.1
2013,2,20,15,30,115,115,0,5.4,12.8,56.76,918,9.8
2013,2,20,16,30,35,35,0,5.2,12.3,66.96000000000001,918,10.200000000000001
2013,2,20,17,30,6,6,0,5.1000000000000005,11.8,78.36,918,10.3
2013,2,20,18,30,0,0,0,5.6000000000000005,9.9,90.05,918,9.9
2013,2,20,19,30,0,0,0,5.9,9.3,103.10000000000001,918,9.3
2013,2,20,20,30,0,0,0,6,9,115.76,917,9
2013,2,20,21,30,0,0,0,5.9,9.1,128.28,916,9.1
2013,2,20,22,30,0,0,0,5.800000000000001,9.700000000000001,140.26,916,9.700000000000001
2013,2,20,23,30,0,0,0,5.800000000000001,10.700000000000001,150.77,915,10.700000000000001
2013,2,21,0,30,0,0,0,6.1000000000000005,12,157.44,914,12
2013,2,21,1,30,0,0,0,6.4,12.700000000000001,156.64000000000001,913,12.700000000000001
2013,2,21,2,30,0,0,0,6.300000000000001,12.100000000000001,148.93,913,12.100000000000001
2013,2,21,3,30,0,0,0,6,10.3,138.02,914,10.3
2013,2,21,4,30,0,0,0,5.800000000000001,8.200000000000001,125.88000000000001,915,8.200000000000001
2013,2,21,5,30,0,0,0,5.7,6.5,113.29,916,4.4
2013,2,21,6,30,0,0,0,5.7,5.5,100.63,917,1.3
2013,2,21,7,30,28,15,347,6.2,6.2,87.86,918,-0.9
2013,2,21,8,30,236,43,796,7.5,8.4,76,918,-2.1
2013,2,21,9,30,453,59,923,8.700000000000001,10.5,64.73,918,-4.5
2013,2,21,10,30,634,72,976,9.3,12.200000000000001,54.800000000000004,918,-6.4
2013,2,21,11,30,759,82,995,9.600000000000001,13.600000000000001,47.14,918,-6.2
2013,2,21,12,30,823,88,1006,9.5,14.8,43.01,918,-4.9
2013,2,21,13,30,817,87,1005,9.1,15.8,43.45,918,-4.2
2013,2,21,14,30,739,83,988,8.4,16.5,48.33,918,-4.1000000000000005
2013,2,21,15,30,598,74,950,7.4,16.5,56.5,918,-4.4
2013,2,21,16,30,408,62,876,5.4,15.200000000000001,66.74,919,-4.9
2013,2,21,17,30,186,44,692,4,14.100000000000001,78.17,919,-3.9000000000000004
2013,2,21,18,30,0,0,0,2.1,8.200000000000001,89.9,921,-1.6
2013,2,21,19,30,0,0,0,2.6,6.7,102.94,923,-1.4000000000000001
2013,2,21,20,30,0,0,0,3.4000000000000004,5.1000000000000005,115.60000000000001,924,-1.4000000000000001
2013,2,21,21,30,0,0,0,3.8000000000000003,3,128.11,925,-1.4000000000000001
2013,2,21,22,30,0,0,0,3.8000000000000003,1.1,140.06,926,-1.8
2013,2,21,23,30,0,0,0,4,-0.30000000000000004,150.5,926,-2.6
2013,2,22,0,30,0,0,0,4.2,-1.5,157.09,926,-3.9000000000000004
2013,2,22,1,30,0,0,0,4.4,-2.5,156.28,926,-5.300000000000001
2013,2,22,2,30,0,0,0,3.9000000000000004,-3.3000000000000003,148.64000000000001,927,-6.5
2013,2,22,3,30,0,0,0,3.2,-3.7,137.77,928,-7.2
2013,2,22,4,30,0,0,0,2.7,-4.1000000000000005,125.66,929,-7.7
2013,2,22,5,30,0,0,0,2.4000000000000004,-4.5,113.08,929,-8
2013,2,22,6,30,0,0,0,2.5,-4.6000000000000005,100.41,930,-8.3
2013,2,22,7,30,11,11,0,3.2,-3.4000000000000004,87.63,930,-8.6
2013,2,22,8,30,200,55,589,3.7,-1.3,75.75,930,-9.700000000000001
2013,2,22,9,30,374,113,605,3.4000000000000004,1.2000000000000002,64.46000000000001,930,-9.8
2013,2,22,10,30,636,73,969,3,3.7,54.5,930,-9.3
2013,2,22,11,30,767,78,1007,2.4000000000000004,6,46.79,929,-8.4
2013,2,22,12,30,832,80,1023,1.9000000000000001,8.1,42.64,928,-7.2
2013,2,22,13,30,821,80,1013,2,9.700000000000001,43.09,927,-6.300000000000001
2013,2,22,14,30,742,80,990,2.4000000000000004,10.8,48.02,927,-5.7
2013,2,22,15,30,601,72,952,2.6,11.100000000000001,56.24,927,-5.5
2013,2,22,16,30,407,62,865,2.3000000000000003,10.200000000000001,66.52,928,-5.300000000000001
2013,2,22,17,30,186,45,678,1.9000000000000001,9.3,77.98,928,-4.2
2013,2,22,18,30,0,0,0,2.3000000000000003,4.4,89.75,928,-3.6
2013,2,22,19,30,0,0,0,2.9000000000000004,3.2,102.78,928,-4.7
2013,2,22,20,30,0,0,0,2.9000000000000004,1.9000000000000001,115.44,929,-5.1000000000000005
2013,2,22,21,30,0,0,0,2.5,0.8,127.94,929,-5.300000000000001
2013,2,22,22,30,0,0,0,2.1,-0.2,139.85,929,-5.4
2013,2,22,23,30,0,0,0,1.7000000000000002,-1.1,150.23,929,-5.5
2013,2,23,0,30,0,0,0,1.3,-1.8,156.74,929,-5.800000000000001
2013,2,23,1,30,0,0,0,1.1,-2.4000000000000004,155.93,929,-6
2013,2,23,2,30,0,0,0,1,-2.9000000000000004,148.34,928,-6.2
2013,2,23,3,30,0,0,0,1,-3.2,137.52,927,-6.300000000000001
2013,2,23,4,30,0,0,0,1.1,-3.5,125.43,927,-6.300000000000001
2013,2,23,5,30,0,0,0,1.1,-3.8000000000000003,112.86,927,-6.1000000000000005
2013,2,23,6,30,0,0,0,1.4000000000000001,-3.3000000000000003,100.19,928,-5.800000000000001
2013,2,23,7,30,30,18,285,2.1,-1,87.42,928,-5.4
2013,2,23,8,30,237,49,753,2.8000000000000003,2.9000000000000004,75.5,928,-5
2013,2,23,9,30,464,61,923,3.2,7,64.18,928,-5.1000000000000005
2013,2,23,10,30,651,69,995,3.7,10.4,54.18,927,-5.7
2013,2,23,11,30,784,73,1031,4.2,12.9,46.45,926,-6.9
2013,2,23,12,30,849,77,1043,4.3,14.600000000000001,42.27,926,-7.300000000000001
2013,2,23,13,30,842,78,1040,4.2,15.600000000000001,42.74,925,-7.5
2013,2,23,14,30,763,75,1022,3.9000000000000004,16.3,47.71,924,-7.9
2013,2,23,15,30,619,69,983,3.3000000000000003,16.3,55.980000000000004,924,-8.5
2013,2,23,16,30,422,59,904,2,14.9,66.3,923,-8.9
2013,2,23,17,30,197,43,727,1,13.600000000000001,77.79,923,-2.5
2013,2,23,18,30,0,0,0,1.4000000000000001,8.4,89.61,923,-5
2013,2,23,19,30,0,0,0,1.8,6.5,102.62,923,-5.1000000000000005
2013,2,23,20,30,0,0,0,2.3000000000000003,5.800000000000001,115.28,923,-5.9
2013,2,23,21,30,0,0,0,3,5.6000000000000005,127.76,923,-6.7
2013,2,23,22,30,0,0,0,3.6,5.2,139.64000000000001,923,-7.2
2013,2,23,23,30,0,0,0,4,4.6000000000000005,149.96,922,-7.4
2013,2,24,0,30,0,0,0,4.3,3.8000000000000003,156.39000000000001,922,-7.2
2013,2,24,1,30,0,0,0,4.4,3,155.56,921,-6.9
2013,2,24,2,30,0,0,0,4.3,2.3000000000000003,148.04,921,-6.4
2013,2,24,3,30,0,0,0,4.1000000000000005,1.7000000000000002,137.26,921,-5.4
2013,2,24,4,30,0,0,0,4.1000000000000005,1.3,125.2,920,-4.3
2013,2,24,5,30,0,0,0,4.1000000000000005,1.1,112.64,920,-3.2
2013,2,24,6,30,0,0,0,4.4,1.5,99.97,920,-2.1
2013,2,24,7,30,32,19,280,4.9,3.6,87.21000000000001,920,-0.7000000000000001
2013,2,24,8,30,234,52,715,5.7,7.5,75.25,920,0.7000000000000001
2013,2,24,9,30,449,69,865,6.800000000000001,12.200000000000001,63.910000000000004,920,2.4000000000000004
2013,2,24,10,30,633,80,937,7.4,16.3,53.870000000000005,919,3.8000000000000003
2013,2,24,11,30,762,87,974,7.2,19.200000000000003,46.09,918,3.8000000000000003
2013,2,24,12,30,827,88,992,6.800000000000001,21.200000000000003,41.9,917,3.2
2013,2,24,13,30,819,90,987,6.300000000000001,22.3,42.39,916,2.4000000000000004
2013,2,24,14,30,741,87,966,5.800000000000001,22.700000000000003,47.4,915,1.4000000000000001
2013,2,24,15,30,602,80,927,5.4,22.400000000000002,55.72,914,0.30000000000000004
2013,2,24,16,30,409,68,841,4.2,20.3,66.08,914,-0.1
2013,2,24,17,30,189,49,653,3.4000000000000004,18.7,77.60000000000001,914,2.3000000000000003
2013,2,24,18,30,0,0,0,4.2,14.200000000000001,89.48,913,3.4000000000000004
2013,2,24,19,30,0,0,0,5.300000000000001,13.3,102.46000000000001,913,5
2013,2,24,20,30,0,0,0,5.1000000000000005,12.200000000000001,115.12,913,6.7
2013,2,24,21,30,0,0,0,4.5,11.5,127.59,913,7.800000000000001
2013,2,24,22,30,0,0,0,4.5,11,139.43,914,8.4
2013,2,24,23,30,0,0,0,4.800000000000001,10.200000000000001,149.69,914,8.200000000000001
2013,2,25,0,30,0,0,0,4.7,8.9,156.04,914,6.300000000000001
2013,2,25,1,30,0,0,0,4.7,7,155.20000000000002,914,3.1
2013,2,25,2,30,0,0,0,5.1000000000000005,5.2,147.73,914,0.2
2013,2,25,3,30,0,0,0,5,4,137,914,-0.8
2013,2,25,4,30,0,0,0,4.6000000000000005,3.1,124.96000000000001,914,-1.1
2013,2,25,5,30,0,0,0,4.4,2.5,112.41,914,-1.6
2013,2,25,6,30,0,0,0,4.5,2.2,99.74000000000001,914,-2.3000000000000003
2013,2,25,7,30,32,23,164,5.6000000000000005,3,86.98,915,-2.6
2013,2,25,8,30,161,96,250,7.4,4.3,75,915,-2.2
2013,2,25,9,30,264,197,151,8.6,4.800000000000001,63.620000000000005,915,-2.7
2013,2,25,10,30,257,238,31,9.3,4.9,53.550000000000004,915,-3.6
2013,2,25,11,30,167,164,4,10,5.1000000000000005,45.74,915,-4.1000000000000005
2013,2,25,12,30,128,128,0,10.9,5.300000000000001,41.53,916,-4.2
2013,2,25,13,30,208,202,9,11.5,5.1000000000000005,42.03,916,-4.3
2013,2,25,14,30,214,207,10,11.8,4.6000000000000005,47.09,917,-4.2
2013,2,25,15,30,227,214,22,11.5,4.2,55.46,918,-4
2013,2,25,16,30,184,166,46,10.8,3.7,65.86,919,-3.8000000000000003
2013,2,25,17,30,51,51,0,10.4,3.4000000000000004,77.41,920,-3.6
2013,2,25,18,30,0,0,0,9,2.7,89.31,922,-3.5
2013,2,25,19,30,0,0,0,8.4,2.6,102.3,923,-3.4000000000000004
2013,2,25,20,30,0,0,0,7.800000000000001,2.4000000000000004,114.95,924,-3.5
2013,2,25,21,30,0,0,0,6.9,1.9000000000000001,127.41,924,-3.7
2013,2,25,22,30,0,0,0,6.1000000000000005,1.3,139.22,924,-4
2013,2,25,23,30,0,0,0,5.5,0.6000000000000001,149.41,924,-4.2
2013,2,26,0,30,0,0,0,4.9,-0.2,155.68,924,-4.5
2013,2,26,1,30,0,0,0,4.7,-0.9,154.83,924,-4.9
2013,2,26,2,30,0,0,0,4.5,-1.6,147.42000000000002,924,-5.300000000000001
2013,2,26,3,30,0,0,0,4.2,-2.1,136.74,924,-5.7
2013,2,26,4,30,0,0,0,3.8000000000000003,-2.7,124.72,924,-6.1000000000000005
2013,2,26,5,30,0,0,0,3.4000000000000004,-3.3000000000000003,112.18,924,-6.4
2013,2,26,6,30,0,0,0,3.5,-3.3000000000000003,99.51,924,-6.7
2013,2,26,7,30,42,19,394,3.8000000000000003,-1.5,86.74,925,-6.800000000000001
2013,2,26,8,30,254,47,785,4,1.8,74.74,925,-6.5
2013,2,26,9,30,476,61,925,3.8000000000000003,5,63.34,925,-6.1000000000000005
2013,2,26,10,30,662,69,992,3.4000000000000004,7.5,53.230000000000004,925,-6.1000000000000005
2013,2,26,11,30,794,73,1026,3.1,9.700000000000001,45.38,925,-6.4
2013,2,26,12,30,858,76,1040,3,11.5,41.15,924,-6.5
2013,2,26,13,30,851,75,1039,3.1,13.100000000000001,41.67,923,-6.7
2013,2,26,14,30,771,70,1023,3.1,14.200000000000001,46.78,922,-7.2
2013,2,26,15,30,632,66,993,2.7,14.600000000000001,55.21,922,-7.7
2013,2,26,16,30,435,57,918,1.6,13.9,65.65,921,-7.9
2013,2,26,17,30,208,42,752,0.8,13,77.23,921,-2.3000000000000003
2013,2,26,18,30,0,0,0,1.2000000000000002,8.5,89.17,921,-5.2
2013,2,26,19,30,0,0,0,1.6,6.2,102.14,921,-5
2013,2,26,20,30,0,0,0,1.9000000000000001,5,114.79,921,-5.2
2013,2,26,21,30,0,0,0,2.3000000000000003,4.4,127.23,921,-5.6000000000000005
2013,2,26,22,30,0,0,0,2.1,3.7,139.01,921,-5.7
2013,2,26,23,30,0,0,0,1.2000000000000002,2.6,149.13,922,-5.6000000000000005
2013,2,27,0,30,0,0,0,1.5,1.8,155.33,922,-5.5
2013,2,27,1,30,0,0,0,3.1,0.9,154.46,923,-5.300000000000001
2013,2,27,2,30,0,0,0,4.2,-0.30000000000000004,147.1,925,-4.6000000000000005
2013,2,27,3,30,0,0,0,4.7,-1.3,136.47,926,-4.1000000000000005
2013,2,27,4,30,0,0,0,4.6000000000000005,-2,124.48,928,-3.9000000000000004
2013,2,27,5,30,0,0,0,4.1000000000000005,-2.5,111.95,929,-4.1000000000000005
2013,2,27,6,30,0,0,0,3.9000000000000004,-2.3000000000000003,99.27,931,-4.7
2013,2,27,7,30,44,21,380,4.4,-0.30000000000000004,86.51,931,-5.4
2013,2,27,8,30,258,50,778,5.7,3.2,74.48,932,-5.4
2013,2,27,9,30,480,65,915,6.6000000000000005,6.2,63.050000000000004,933,-4.6000000000000005
2013,2,27,10,30,672,74,993,6.7,8.3,52.910000000000004,933,-4.800000000000001
2013,2,27,11,30,805,78,1029,6.800000000000001,9.9,45.02,933,-6.4
2013,2,27,12,30,870,78,1045,6.800000000000001,11,40.77,933,-8.6
2013,2,27,13,30,862,77,1046,6.7,11.700000000000001,41.31,933,-10.200000000000001
2013,2,27,14,30,782,73,1029,6.5,11.9,46.47,933,-10.5
2013,2,27,15,30,637,69,989,6.2,11.3,54.95,933,-10.100000000000001
2013,2,27,16,30,439,60,912,5.5,10,65.43,933,-9.3
2013,2,27,17,30,209,45,732,5,9.1,77.05,933,-8.3
2013,2,27,18,30,0,0,0,2.4000000000000004,4.3,89.01,934,-6.2
2013,2,27,19,30,0,0,0,2.1,2.8000000000000003,101.98,935,-5.300000000000001
2013,2,27,20,30,0,0,0,1.9000000000000001,1.8,114.63,936,-4.9
2013,2,27,21,30,0,0,0,1.6,0.9,127.06,936,-4.6000000000000005
2013,2,27,22,30,0,0,0,1.4000000000000001,0.1,138.79,936,-4.5
2013,2,27,23,30,0,0,0,1.3,-0.5,148.85,936,-4.5
2013,2,28,0,30,0,0,0,1.3,-1.2000000000000002,154.96,936,-4.5
2013,2,28,1,30,0,0,0,1.4000000000000001,-1.7000000000000002,154.09,936,-4.6000000000000005
2013,2,28,2,30,0,0,0,1.6,-2.2,146.78,936,-4.6000000000000005
2013,2,28,3,30,0,0,0,1.7000000000000002,-2.7,136.19,936,-4.800000000000001
2013,2,28,4,30,0,0,0,1.9000000000000001,-3.1,124.23,936,-5
2013,2,28,5,30,0,0,0,1.9000000000000001,-3.6,111.71000000000001,937,-5.4
2013,2,28,6,30,0,0,0,2.2,-3.2,99.04,937,-6
2013,2,28,7,30,47,21,400,2.8000000000000003,-1,86.27,937,-6.4
2013,2,28,8,30,263,49,785,3.2,3,74.22,937,-6.5
2013,2,28,9,30,485,63,923,3.6,7.1000000000000005,62.76,938,-7.300000000000001
2013,2,28,10,30,672,72,988,3.8000000000000003,9.8,52.59,937,-8.4
2013,2,28,11,30,803,78,1019,3.7,11.5,44.660000000000004,937,-8.700000000000001
2013,2,28,12,30,867,83,1029,3.7,12.700000000000001,40.39,936,-8.9
2013,2,28,13,30,858,83,1026,3.7,13.3,40.95,935,-9
2013,2,28,14,30,777,82,1004,3.8000000000000003,13.5,46.160000000000004,935,-9.1
2013,2,28,15,30,632,77,959,3.8000000000000003,13.100000000000001,54.69,934,-9.3
2013,2,28,16,30,435,67,877,3,11.8,65.22,934,-9.3
2013,2,28,17,30,208,49,700,2.2,10.8,76.86,934,-6.7
2013,2,28,18,30,15,12,159,1.2000000000000002,6.2,88.86,935,-4.9
2013,2,28,19,30,0,0,0,1.2000000000000002,5.4,101.83,935,-5.800000000000001
2013,2,28,20,30,0,0,0,1.2000000000000002,4.7,114.47,935,-6.4
2013,2,28,21,30,0,0,0,1.2000000000000002,4,126.88000000000001,935,-6.800000000000001
2013,2,28,22,30,0,0,0,1.1,3.2,138.58,935,-7
2013,2,28,23,30,0,0,0,1.1,2.6,148.57,935,-7.300000000000001
2013,3,1,0,30,0,0,0,1,2.2,154.6,935,-7.5
2013,3,1,1,30,0,0,0,0.9,1.8,153.71,934,-7.800000000000001
2013,3,1,2,30,0,0,0,0.8,1.4000000000000001,146.46,934,-7.9
2013,3,1,3,30,0,0,0,0.9,0.9,135.91,934,-7.7
2013,3,1,4,30,0,0,0,1,0.30000000000000004,123.98,934,-7.300000000000001
2013,3,1,5,30,0,0,0,1,0,111.47,934,-7.1000000000000005
2013,3,1,6,30,0,0,0,0.7000000000000001,0.4,98.8,934,-7
2013,3,1,7,30,23,23,0,0.5,2.2,86.03,935,-5.9
2013,3,1,8,30,263,52,766,0.8,5.6000000000000005,73.95,935,-6.5
2013,3,1,9,30,485,65,909,1.1,9.3,62.47,935,-7.6000000000000005
2013,3,1,10,30,676,73,985,1.8,12.100000000000001,52.26,935,-7.9
2013,3,1,11,30,807,78,1018,3.3000000000000003,13.700000000000001,44.300000000000004,935,-7.9
2013,3,1,12,30,865,81,1024,5.1000000000000005,14.4,40.01,935,-7.800000000000001
2013,3,1,13,30,857,82,1021,6.300000000000001,14.4,40.59,934,-7.7
2013,3,1,14,30,777,78,1004,6.9,13.8,45.85,934,-7.7
2013,3,1,15,30,436,256,310,7.1000000000000005,12.8,54.44,935,-8
2013,3,1,16,30,440,61,896,6.6000000000000005,11.4,65.01,935,-8.200000000000001
2013,3,1,17,30,214,45,734,6.2,10.5,76.68,935,-7.800000000000001
2013,3,1,18,30,17,12,203,3.2,6,88.72,936,-6.5
2013,3,1,19,30,0,0,0,2.4000000000000004,4.1000000000000005,101.67,937,-5.5
2013,3,1,20,30,0,0,0,1.9000000000000001,2.7,114.31,937,-4.9
2013,3,1,21,30,0,0,0,1.5,1.6,126.7,937,-4.6000000000000005
2013,3,1,22,30,0,0,0,1.3,0.8,138.36,938,-4.5
2013,3,1,23,30,0,0,0,1.3,0.2,148.29,938,-4.5
2013,3,2,0,30,0,0,0,1.3,-0.30000000000000004,154.24,938,-4.6000000000000005
2013,3,2,1,30,0,0,0,1.4000000000000001,-0.8,153.34,939,-4.6000000000000005
2013,3,2,2,30,0,0,0,1.5,-1.2000000000000002,146.13,939,-4.6000000000000005
2013,3,2,3,30,0,0,0,1.5,-1.6,135.63,939,-4.7
2013,3,2,4,30,0,0,0,1.6,-2.1,123.72,939,-4.7
2013,3,2,5,30,0,0,0,1.5,-2.6,111.23,939,-4.7
2013,3,2,6,30,0,0,0,1.7000000000000002,-2.1,98.55,940,-4.7
2013,3,2,7,30,51,24,372,2.2,0.30000000000000004,85.79,940,-4.7
2013,3,2,8,30,263,52,750,2.6,4.1000000000000005,73.68,941,-4.4
2013,3,2,9,30,482,66,891,2.7,7.800000000000001,62.17,941,-5.2
2013,3,2,10,30,666,75,958,3.1,10.8,51.93,940,-5.4
