Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,792759,-,-,-,47.53,-92.54,-6,445,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2013,4,16,16,30,3.3000000000000003,0.87,0.059000000000000004,0.62,81,808,415,0,4,-2.9000000000000004,144,0,0,144,0.363,64.04,65.53,0.92,0.65,970,0.7000000000000001,350,1.3,7.6503,5.9521
2013,4,16,17,30,1.8,0.87,0.059000000000000004,0.62,59,659,224,0,4,-1.4000000000000001,57,0,0,57,0.356,79.25,75.55,0.92,0.65,971,0.7000000000000001,184,0.9,2.7742,2.1299
2013,4,16,18,30,0,0.86,0.058,0.62,27,328,53,7,4,-1.8,14,0,7,14,0.35000000000000003,87.81,85.5,0.91,0.65,972,0.7000000000000001,14,0.9,0.0000,0.0000
2013,4,16,19,30,-1.1,0.87,0.059000000000000004,0.62,0,0,0,0,4,-3.1,0,0,0,0,0.34500000000000003,86.27,95.37,0.91,0.65,973,0.7000000000000001,23,1.1,0.0000,0.0000
2013,4,16,20,30,-1.3,0.9,0.066,0.62,0,0,0,0,4,-3,0,0,0,0,0.34,88.36,104.31,0.92,0.65,973,0.8,33,1.1,0.0000,0.0000
2013,4,16,21,30,-1.4000000000000001,0.9,0.069,0.62,0,0,0,0,4,-2.6,0,0,0,0,0.337,91.55,112,0.92,0.65,974,0.8,44,1.2000000000000002,0.0000,0.0000
2013,4,16,22,30,-1.5,0.9400000000000001,0.068,0.62,0,0,0,0,4,-2.4000000000000004,0,0,0,0,0.336,93.8,117.86,0.93,0.65,974,0.8,58,1.3,0.0000,0.0000
2013,4,16,23,30,-1.6,0.98,0.068,0.62,0,0,0,0,4,-2.1,0,0,0,0,0.337,96.07000000000001,121.27,0.93,0.65,974,0.8,73,1.5,0.0000,0.0000
2013,4,17,0,30,-1.8,1,0.07200000000000001,0.62,0,0,0,0,4,-2,0,0,0,0,0.338,98.74000000000001,121.75,0.9400000000000001,0.65,974,0.9,90,1.5,0.0000,0.0000
2013,4,17,1,30,-1.6,1.07,0.1,0.62,0,0,0,0,4,-1.9000000000000001,0,0,0,0,0.338,97.98,119.22,0.9500000000000001,0.65,974,0.9,103,1.5,0.0000,0.0000
2013,4,17,2,30,-1.1,1.1,0.13,0.62,0,0,0,0,6,-1.5,0,0,0,0,0.336,97.27,114.07000000000001,0.96,0.65,975,1,109,1.9000000000000001,0.0000,0.0000
2013,4,17,3,30,-0.8,1.16,0.189,0.62,0,0,0,0,6,-1.2000000000000002,0,0,0,0,0.335,96.97,106.88,0.97,0.65,975,1.1,110,2.2,0.0000,0.0000
2013,4,17,4,30,-0.7000000000000001,1.19,0.241,0.62,0,0,0,0,9,-1.2000000000000002,0,0,0,0,0.336,96.68,98.27,0.97,0.65,975,1.2000000000000002,105,2.3000000000000003,0.0000,0.0000
2013,4,17,5,30,-0.5,1.2,0.23500000000000001,0.62,12,29,13,7,6,-1.3,3,0,7,3,0.339,94.61,88.42,0.97,0.65,974,1.2000000000000002,100,2.9000000000000004,0.0000,0.0000
2013,4,17,6,30,0.1,1.19,0.157,0.62,69,422,152,0,6,-1.4000000000000001,31,0,0,31,0.343,89.86,78.68,0.96,0.65,973,1.3,99,3.6,1.4796,1.1295
2013,4,17,7,30,1,1.2,0.155,0.62,106,630,335,0,4,-1.5,127,0,0,127,0.34700000000000003,83.13,68.60000000000001,0.96,0.65,973,1.3,106,4,6.5819,5.1054
2013,4,17,8,30,1.6,1.19,0.171,0.62,138,727,515,0,4,-1.4000000000000001,140,0,0,140,0.34900000000000003,80.21000000000001,58.78,0.96,0.65,973,1.3,118,4.5,7.7722,6.0743
2013,4,17,9,30,2.1,1.17,0.177,0.62,161,790,671,0,7,-1.3,107,0,0,107,0.34700000000000003,78.34,49.77,0.96,0.65,973,1.3,118,4.7,6.1866,4.8518
2013,4,17,10,30,2.5,1.17,0.17300000000000001,0.62,172,833,788,0,7,-1.1,363,12,0,373,0.343,76.89,42.37,0.97,0.65,973,1.3,111,4.4,22.0650,17.3334
2013,4,17,11,30,2.6,1.16,0.17400000000000002,0.62,180,852,854,0,6,-1.4000000000000001,337,5,0,341,0.34,74.9,37.74,0.97,0.65,972,1.3,106,4,20.3931,16.0319
2013,4,17,12,30,2.9000000000000004,1.1500000000000001,0.17200000000000001,0.62,180,856,863,0,7,-1.6,288,2,0,290,0.337,72.39,37.04,0.96,0.65,971,1.3,99,3.9000000000000004,17.3685,13.6555
2013,4,17,13,30,3.4000000000000004,1.16,0.169,0.62,173,845,816,0,7,-1.6,260,2,0,261,0.335,69.71000000000001,40.480000000000004,0.96,0.65,970,1.3,96,3.8000000000000003,15.5127,12.1901
2013,4,17,14,30,3.6,1.18,0.167,0.62,161,815,716,0,7,-1.6,236,4,0,238,0.336,68.79,47.11,0.96,0.65,970,1.3,97,3.8000000000000003,13.8867,10.8980
2013,4,17,15,30,3.4000000000000004,1.19,0.148,0.62,136,776,573,0,4,-1.6,101,0,0,101,0.339,69.76,55.69,0.96,0.65,968,1.3,87,3.7,5.6970,4.4588
2013,4,17,16,30,2.8000000000000003,1.21,0.13,0.62,106,703,400,0,7,-1.6,163,10,0,167,0.34400000000000003,72.68,65.31,0.96,0.65,968,1.3,77,3.2,8.8870,6.9156
2013,4,17,17,30,1.3,1.22,0.139,0.62,79,529,213,0,7,-1.3,86,4,0,87,0.34800000000000003,82.54,75.34,0.96,0.65,967,1.3,69,1.9000000000000001,4.2418,3.2579
2013,4,17,18,30,-0.5,1.23,0.14300000000000002,0.62,33,207,50,7,7,-1.1,16,0,7,16,0.352,95.64,85.28,0.96,0.67,967,1.3,54,1.3,0.0000,0.0000
2013,4,17,19,30,-1.2000000000000002,1.23,0.14100000000000001,0.62,0,0,0,0,7,-1.9000000000000001,0,0,0,0,0.355,94.72,95.14,0.96,0.67,967,1.3,50,1.4000000000000001,0.0000,0.0000
2013,4,17,20,30,-1.5,1.21,0.145,0.62,0,0,0,0,7,-1.9000000000000001,0,0,0,0,0.356,97.44,104.05,0.96,0.67,967,1.3,55,1.5,0.0000,0.0000
2013,4,17,21,30,-1.7000000000000002,1.21,0.137,0.62,0,0,0,0,6,-2,0,0,0,0,0.356,97.91,111.71000000000001,0.9500000000000001,0.67,966,1.3,50,2,0.0000,0.0000
2013,4,17,22,30,-2,1.24,0.12,0.62,0,0,0,0,6,-2.3000000000000003,0,0,0,0,0.357,98.01,117.55,0.9500000000000001,0.67,964,1.3,37,2.3000000000000003,0.0000,0.0000
2013,4,17,23,30,-2.1,1.27,0.137,0.62,0,0,0,0,6,-2.5,0,0,0,0,0.359,96.78,120.93,0.96,0.67,964,1.4000000000000001,34,2.4000000000000004,0.0000,0.0000
2013,4,18,0,30,-2.1,1.26,0.155,0.62,0,0,0,0,6,-2.8000000000000003,0,0,0,0,0.358,94.81,121.39,0.96,0.67,963,1.5,35,2.4000000000000004,0.0000,0.0000
2013,4,18,1,30,-2.3000000000000003,1.25,0.14200000000000002,0.62,0,0,0,0,6,-3.1,0,0,0,0,0.358,94.03,118.87,0.9500000000000001,0.67,962,1.4000000000000001,27,2.7,0.0000,0.0000
2013,4,18,2,30,-2.5,1.24,0.11800000000000001,0.62,0,0,0,0,7,-3.3000000000000003,0,0,0,0,0.359,94.15,113.73,0.9500000000000001,0.67,960,1.3,19,3.4000000000000004,0.0000,0.0000
2013,4,18,3,30,-2.5,1.23,0.121,0.62,0,0,0,0,4,-3.3000000000000003,0,0,0,0,0.362,93.92,106.56,0.9500000000000001,0.67,959,1.3,15,3.4000000000000004,0.0000,0.0000
2013,4,18,4,30,-2.4000000000000004,1.22,0.135,0.62,0,0,0,0,7,-3.3000000000000003,0,0,0,0,0.367,93.38,97.96000000000001,0.9500000000000001,0.67,959,1.3,9,3.5,0.0000,0.0000
2013,4,18,5,30,-2.2,1.2,0.145,0.62,15,72,18,7,7,-3.3000000000000003,6,0,7,6,0.369,91.98,88.15,0.96,0.67,959,1.3,6,4.1000000000000005,0.0000,0.0000
2013,4,18,6,30,-1.8,1.2,0.158,0.62,70,429,157,0,6,-3.3000000000000003,63,1,0,63,0.369,89.25,78.39,0.96,0.67,958,1.3,12,4.800000000000001,3.0099,2.2989
2013,4,18,7,30,-1.2000000000000002,1.21,0.161,0.62,108,628,340,0,6,-3.2,111,1,0,111,0.371,86.05,68.31,0.96,0.67,957,1.3,20,5.2,5.7669,4.4747
2013,4,18,8,30,-0.4,1.21,0.168,0.62,137,734,521,0,7,-3.1,287,29,0,302,0.375,81.89,58.480000000000004,0.96,0.67,957,1.3,19,5.4,16.7934,13.1268
2013,4,18,9,30,0.4,1.2,0.152,0.62,149,815,679,0,4,-2.9000000000000004,293,1,0,294,0.379,78.78,49.45,0.96,0.67,956,1.3,19,5.800000000000001,17.0184,13.3477
2013,4,18,10,30,1.2000000000000002,1.19,0.14,0.62,155,860,794,0,4,-2.6,284,0,0,285,0.382,75.76,42.03,0.96,0.67,954,1.4000000000000001,21,6.2,16.8741,13.2564
2013,4,18,11,30,1.6,1.16,0.128,0.62,156,887,860,0,7,-2.3000000000000003,452,27,0,474,0.383,75.16,37.39,0.96,0.67,954,1.4000000000000001,18,6,28.3679,22.3024
2013,4,18,12,30,1.6,1.17,0.123,0.62,153,893,870,0,7,-2.1,277,2,0,279,0.384,76.68,36.7,0.9500000000000001,0.67,954,1.4000000000000001,15,5.5,16.7213,13.1472
2013,4,18,13,30,1.4000000000000001,1.18,0.094,0.62,133,906,825,0,6,-1.8,206,1,0,206,0.387,79.25,40.18,0.9500000000000001,0.67,953,1.4000000000000001,12,5.5,12.2525,9.6286
2013,4,18,14,30,1.3,1.18,0.10300000000000001,0.62,129,873,726,0,6,-1.5,129,0,0,129,0.389,81.48,46.85,0.9500000000000001,0.67,953,1.3,10,5.9,7.5331,5.9122
2013,4,18,15,30,1.1,1.1300000000000001,0.1,0.62,115,828,584,0,6,-1.4000000000000001,93,0,0,93,0.39,83.15,55.46,0.9500000000000001,0.67,952,1.2000000000000002,10,5.9,5.2515,4.1105
2013,4,18,16,30,0.6000000000000001,1.1500000000000001,0.11,0.62,100,730,407,0,6,-1.3,109,1,0,109,0.389,87.04,65.09,0.9500000000000001,0.67,952,1.2000000000000002,10,5.300000000000001,5.8100,4.5220
2013,4,18,17,30,0,1.21,0.095,0.62,69,596,222,0,6,-1.1,54,0,0,54,0.39,92.51,75.12,0.9500000000000001,0.67,952,1.2000000000000002,8,5.1000000000000005,2.6378,2.0268
2013,4,18,18,30,-0.7000000000000001,1.23,0.08700000000000001,0.62,31,298,56,7,7,-1.3,19,0,7,19,0.394,95.5,85.07000000000001,0.9500000000000001,0.74,951,1.1,7,5.7,0.0000,0.0000
2013,4,18,19,30,-1.1,1.18,0.09,0.62,0,0,0,0,7,-1.9000000000000001,0,0,0,0,0.399,94.55,94.9,0.9500000000000001,0.74,950,1.1,11,6.2,0.0000,0.0000
2013,4,18,20,30,-1.4000000000000001,1.1500000000000001,0.088,0.62,0,0,0,0,7,-2.2,0,0,0,0,0.403,94.29,103.79,0.9500000000000001,0.74,949,1,13,6.2,0.0000,0.0000
2013,4,18,21,30,-1.7000000000000002,1.1400000000000001,0.08700000000000001,0.62,0,0,0,0,7,-2.5,0,0,0,0,0.40700000000000003,93.92,111.43,0.9500000000000001,0.74,949,1,13,6,0.0000,0.0000
2013,4,18,22,30,-2.1,1.1300000000000001,0.084,0.62,0,0,0,0,7,-3,0,0,0,0,0.41300000000000003,93.82000000000001,117.23,0.9500000000000001,0.74,948,0.9,11,6,0.0000,0.0000
2013,4,18,23,30,-2.5,1.11,0.075,0.62,0,0,0,0,7,-3.4000000000000004,0,0,0,0,0.42,93.35000000000001,120.59,0.9500000000000001,0.74,948,0.9,9,6.1000000000000005,0.0000,0.0000
2013,4,19,0,30,-3,1.1,0.073,0.62,0,0,0,0,6,-3.9000000000000004,0,0,0,0,0.428,93.60000000000001,121.04,0.9500000000000001,0.74,948,0.9,7,6.300000000000001,0.0000,0.0000
2013,4,19,1,30,-3.4000000000000004,1.1,0.074,0.62,0,0,0,0,7,-4.4,0,0,0,0,0.438,92.74,118.52,0.9500000000000001,0.74,947,0.8,4,6.5,0.0000,0.0000
2013,4,19,2,30,-3.8000000000000003,1.1,0.073,0.62,0,0,0,0,7,-4.9,0,0,0,0,0.447,91.86,113.39,0.9500000000000001,0.74,947,0.8,2,6.800000000000001,0.0000,0.0000
2013,4,19,3,30,-4.2,1.08,0.069,0.62,0,0,0,0,7,-5.4,0,0,0,0,0.455,91.39,106.24000000000001,0.9500000000000001,0.74,947,0.7000000000000001,1,7,0.0000,0.0000
2013,4,19,4,30,-4.6000000000000005,1.07,0.068,0.62,0,0,0,0,7,-5.9,0,0,0,0,0.46,90.86,97.66,0.9500000000000001,0.74,947,0.7000000000000001,179,7.1000000000000005,0.0000,0.0000
2013,4,19,5,30,-4.9,1.06,0.07,0.62,16,172,23,7,7,-6.300000000000001,9,0,7,9,0.462,89.68,87.88,0.9500000000000001,0.74,948,0.7000000000000001,357,7.1000000000000005,0.0000,0.0000
2013,4,19,6,30,-4.9,1.06,0.07,0.62,55,589,177,0,7,-6.6000000000000005,26,0,0,26,0.46,87.75,78.10000000000001,0.9500000000000001,0.74,948,0.6000000000000001,355,7.2,1.2437,0.9504
2013,4,19,7,30,-4.800000000000001,1.06,0.067,0.62,80,775,370,0,4,-6.6000000000000005,63,0,0,63,0.453,86.88,68.02,0.9500000000000001,0.74,949,0.6000000000000001,354,7.4,3.2811,2.5467
2013,4,19,8,30,-4.6000000000000005,1.06,0.068,0.62,99,869,557,0,4,-6.7,225,0,0,225,0.446,85.36,58.18,0.9500000000000001,0.74,949,0.6000000000000001,353,7.5,12.5320,9.7973
2013,4,19,9,30,-4.2,1.07,0.067,0.62,112,924,717,0,4,-6.7,379,3,0,381,0.441,82.69,49.13,0.9500000000000001,0.74,950,0.6000000000000001,353,7.800000000000001,22.0796,17.3187
2013,4,19,10,30,-3.8000000000000003,1.06,0.066,0.62,120,956,834,0,4,-6.5,251,0,0,251,0.442,81.67,41.69,0.9400000000000001,0.74,951,0.6000000000000001,353,7.9,14.8740,11.6858
2013,4,19,11,30,-3.3000000000000003,1.07,0.07100000000000001,0.62,128,966,899,0,4,-6.2,311,0,0,311,0.447,80.58,37.04,0.9400000000000001,0.74,951,0.6000000000000001,353,7.800000000000001,18.6262,14.6443
2013,4,19,12,30,-3,1.08,0.076,0.62,132,964,908,0,4,-6,348,1,0,349,0.456,79.97,36.36,0.9400000000000001,0.74,952,0.6000000000000001,353,7.6000000000000005,20.9308,16.4578
2013,4,19,13,30,-2.7,1.08,0.076,0.62,128,959,864,0,4,-6,566,71,0,621,0.462,78.24,39.88,0.9400000000000001,0.74,953,0.5,352,7.300000000000001,36.9618,29.0480
2013,4,19,14,30,-2.4000000000000004,1.06,0.07,0.62,117,938,762,0,4,-6.300000000000001,277,0,0,278,0.464,74.76,46.58,0.9400000000000001,0.74,954,0.5,351,6.800000000000001,16.2480,12.7527
2013,4,19,15,30,-2.2,1.03,0.062,0.62,100,910,619,0,4,-6.6000000000000005,322,2,0,324,0.462,71.89,55.22,0.93,0.74,955,0.4,351,6.1000000000000005,18.3163,14.3381
2013,4,19,16,30,-2.5,0.98,0.057,0.62,82,839,438,0,1,-6.9,82,839,0,438,0.457,71.95,64.87,0.93,0.74,956,0.4,351,5.2,23.3847,18.2039
2013,4,19,17,30,-3.5,0.9400000000000001,0.055,0.62,60,712,246,0,0,-7,60,712,0,246,0.456,76.43,74.91,0.92,0.74,957,0.30000000000000004,352,3.9000000000000004,12.0389,9.2534
2013,4,19,18,30,-5.6000000000000005,0.93,0.053,0.62,29,407,66,7,4,-7.6000000000000005,43,1,7,43,0.462,85.76,84.85000000000001,0.92,0.8,958,0.30000000000000004,354,2.7,0.0000,0.0000
2013,4,19,19,30,-8,0.93,0.051000000000000004,0.62,0,0,0,0,1,-9.700000000000001,0,0,0,0,0.47500000000000003,87.37,94.67,0.92,0.8,958,0.30000000000000004,356,2.1,0.0000,0.0000
2013,4,19,20,30,-9.600000000000001,0.93,0.05,0.62,0,0,0,0,1,-11.5,0,0,0,0,0.488,85.91,103.54,0.92,0.8,959,0.30000000000000004,358,2,0.0000,0.0000
2013,4,19,21,30,-10.5,0.9400000000000001,0.051000000000000004,0.62,0,0,0,0,1,-12.700000000000001,0,0,0,0,0.491,84.2,111.15,0.92,0.8,959,0.30000000000000004,358,2,0.0000,0.0000
2013,4,19,22,30,-10.9,0.9500000000000001,0.052000000000000005,0.62,0,0,0,0,1,-13.5,0,0,0,0,0.489,81.33,116.92,0.92,0.8,960,0.30000000000000004,357,2,0.0000,0.0000
2013,4,19,23,30,-11.100000000000001,0.9500000000000001,0.054,0.62,0,0,0,0,4,-13.9,0,0,0,0,0.486,79.54,120.26,0.92,0.8,961,0.30000000000000004,354,2.1,0.0000,0.0000
2013,4,20,0,30,-11,0.97,0.056,0.62,0,0,0,0,1,-14.100000000000001,0,0,0,0,0.484,77.74,120.7,0.92,0.8,962,0.30000000000000004,351,2,0.0000,0.0000
2013,4,20,1,30,-10.8,0.98,0.059000000000000004,0.62,0,0,0,0,1,-14,0,0,0,0,0.47900000000000004,77.11,118.18,0.92,0.8,963,0.30000000000000004,348,2,0.0000,0.0000
2013,4,20,2,30,-10.8,0.98,0.062,0.62,0,0,0,0,1,-13.9,0,0,0,0,0.46900000000000003,77.67,113.06,0.92,0.8,964,0.30000000000000004,346,1.9000000000000001,0.0000,0.0000
2013,4,20,3,30,-11.200000000000001,0.96,0.063,0.62,0,0,0,0,1,-14.3,0,0,0,0,0.45,78,105.92,0.92,0.8,964,0.30000000000000004,346,1.8,0.0000,0.0000
2013,4,20,4,30,-11.8,0.91,0.063,0.62,0,0,0,0,4,-14.8,0,0,0,0,0.431,78.62,97.36,0.92,0.8,965,0.30000000000000004,346,1.8,0.0000,0.0000
2013,4,20,5,30,-11.4,0.86,0.062,0.62,19,224,28,0,1,-15.100000000000001,19,224,0,28,0.418,74.17,87.60000000000001,0.92,0.8,966,0.2,347,1.7000000000000002,0.0000,0.0000
2013,4,20,6,30,-8.8,0.8300000000000001,0.062,0.62,57,646,193,0,1,-13.8,57,646,0,193,0.41000000000000003,66.84,77.82000000000001,0.92,0.8,967,0.2,346,1.9000000000000001,9.2446,7.0678
2013,4,20,7,30,-6,0.8200000000000001,0.065,0.62,83,817,393,0,0,-10.9,83,817,0,393,0.405,68.29,67.73,0.92,0.8,967,0.2,341,2.4000000000000004,20.5176,15.9299
2013,4,20,8,30,-4.5,0.8,0.068,0.62,104,905,585,0,0,-9.700000000000001,104,905,0,585,0.402,67,57.89,0.92,0.8,968,0.2,333,2.4000000000000004,32.6338,25.5160
2013,4,20,9,30,-3.2,0.78,0.07100000000000001,0.62,120,942,740,0,0,-8.5,120,942,0,740,0.402,66.57000000000001,48.82,0.92,0.8,969,0.30000000000000004,326,2.2,42.9308,33.6767
2013,4,20,10,30,-2,0.79,0.073,0.62,131,971,859,0,0,-7.6000000000000005,131,971,0,859,0.401,65.73,41.36,0.92,0.8,969,0.30000000000000004,321,2,50.9455,40.0278
2013,4,20,11,30,-1,0.8300000000000001,0.077,0.62,139,982,927,0,0,-7.300000000000001,139,982,0,927,0.4,62.550000000000004,36.7,0.93,0.8,969,0.30000000000000004,315,1.6,55.5577,43.6827
2013,4,20,12,30,0,0.85,0.07100000000000001,0.62,136,990,937,0,0,-7.2,136,990,0,937,0.399,58.28,36.03,0.93,0.8,970,0.30000000000000004,300,1.2000000000000002,56.2321,44.2168
2013,4,20,13,30,0.8,0.88,0.075,0.62,134,976,886,0,0,-7.300000000000001,134,976,0,886,0.397,54.61,39.58,0.93,0.8,970,0.30000000000000004,268,0.9,52.7712,41.4745
2013,4,20,14,30,1.4000000000000001,0.89,0.076,0.62,126,949,782,0,0,-7.6000000000000005,126,949,0,782,0.396,51.34,46.32,0.93,0.8,970,0.30000000000000004,227,0.8,45.7421,35.9040
2013,4,20,15,30,1.5,0.85,0.067,0.62,108,913,632,0,0,-6.2,108,913,0,632,0.396,56.74,54.99,0.93,0.8,970,0.30000000000000004,193,1,35.7663,28.0006
2013,4,20,16,30,1.2000000000000002,0.86,0.067,0.62,90,825,443,0,0,-6,90,825,0,443,0.4,58.49,64.65,0.9400000000000001,0.8,970,0.4,172,1.3,23.6898,18.4447
2013,4,20,17,30,-0.4,0.89,0.07100000000000001,0.62,68,674,246,0,1,-5.6000000000000005,68,674,0,246,0.40900000000000003,68.17,74.7,0.9400000000000001,0.8,970,0.4,158,1.4000000000000001,12.0612,9.2740
2013,4,20,18,30,-3,0.92,0.076,0.62,33,353,66,7,4,-4.9,41,0,7,41,0.42,86.74,84.64,0.9500000000000001,0.6900000000000001,971,0.4,149,1.6,0.0000,0.0000
2013,4,20,19,30,-4.3,0.9400000000000001,0.081,0.62,0,0,0,0,4,-7,0,0,0,0,0.43,81.14,94.44,0.9500000000000001,0.6900000000000001,971,0.4,147,2.3000000000000003,0.0000,0.0000
2013,4,20,20,30,-4.5,0.96,0.084,0.62,0,0,0,0,7,-7.4,0,0,0,0,0.436,80.18,103.29,0.9500000000000001,0.6900000000000001,971,0.4,145,2.7,0.0000,0.0000
2013,4,20,21,30,-4.800000000000001,0.97,0.08700000000000001,0.62,0,0,0,0,4,-7.2,0,0,0,0,0.438,82.99,110.87,0.9500000000000001,0.6900000000000001,972,0.4,145,2.9000000000000004,0.0000,0.0000
2013,4,20,22,30,-5.1000000000000005,0.99,0.093,0.62,0,0,0,0,4,-7.1000000000000005,0,0,0,0,0.438,85.97,116.62,0.9500000000000001,0.6900000000000001,972,0.4,145,2.9000000000000004,0.0000,0.0000
2013,4,20,23,30,-5.2,1,0.101,0.62,0,0,0,0,7,-6.9,0,0,0,0,0.439,88.11,119.93,0.9500000000000001,0.6900000000000001,972,0.4,146,2.9000000000000004,0.0000,0.0000
2013,4,21,0,30,-5.2,0.99,0.106,0.62,0,0,0,0,4,-6.7,0,0,0,0,0.439,89.5,120.35000000000001,0.9400000000000001,0.6900000000000001,972,0.5,148,2.8000000000000003,0.0000,0.0000
2013,4,21,1,30,-5.300000000000001,1,0.113,0.62,0,0,0,0,4,-6.7,0,0,0,0,0.439,89.97,117.84,0.9400000000000001,0.6900000000000001,972,0.5,148,2.8000000000000003,0.0000,0.0000
2013,4,21,2,30,-5.300000000000001,1,0.109,0.62,0,0,0,0,0,-6.800000000000001,0,0,0,0,0.437,89.37,112.73,0.9400000000000001,0.6900000000000001,971,0.5,147,2.8000000000000003,0.0000,0.0000
2013,4,21,3,30,-5.2,1.01,0.101,0.62,0,0,0,0,1,-6.800000000000001,0,0,0,0,0.433,88.33,105.60000000000001,0.9400000000000001,0.6900000000000001,971,0.6000000000000001,146,2.8000000000000003,0.0000,0.0000
2013,4,21,4,30,-5.1000000000000005,1.04,0.096,0.62,0,0,0,0,4,-6.800000000000001,0,0,0,0,0.429,87.77,97.06,0.9400000000000001,0.6900000000000001,971,0.7000000000000001,147,2.9000000000000004,0.0000,0.0000
2013,4,21,5,30,-4.3,1.12,0.105,0.62,20,150,27,0,1,-6.800000000000001,20,150,0,27,0.425,82.9,87.33,0.9500000000000001,0.6900000000000001,970,0.9,149,3.4000000000000004,0.0000,0.0000
2013,4,21,6,30,-2.3000000000000003,1.18,0.133,0.62,70,488,175,0,0,-5.6000000000000005,70,488,0,175,0.422,78.16,77.54,0.96,0.6900000000000001,970,1,154,4.3,8.3953,6.4217
2013,4,21,7,30,0,1.18,0.157,0.62,110,650,360,0,4,-3.5,119,0,0,119,0.418,77.55,67.45,0.96,0.6900000000000001,969,1,162,5.2,6.2271,4.8361
2013,4,21,8,30,1.7000000000000002,1.16,0.156,0.62,136,758,543,0,4,-1.9000000000000001,228,0,0,228,0.41500000000000004,77.05,57.6,0.96,0.6900000000000001,969,1,167,5.9,12.7383,9.9613
2013,4,21,9,30,3.1,1.16,0.148,0.62,151,826,698,0,4,-1.2000000000000002,192,0,0,192,0.41400000000000003,73.46000000000001,48.52,0.96,0.6900000000000001,968,1.1,169,6.2,11.1504,8.7475
2013,4,21,10,30,3.9000000000000004,1.17,0.156,0.62,167,853,810,0,7,-0.5,359,13,0,368,0.41300000000000003,72.86,41.04,0.96,0.6900000000000001,967,1.2000000000000002,170,6.2,21.8426,17.1626
2013,4,21,11,30,4.1000000000000005,1.2,0.184,0.62,188,850,873,0,7,0.2,278,2,0,280,0.41300000000000003,75.72,36.35,0.97,0.6900000000000001,966,1.2000000000000002,168,6.2,16.7930,13.2042
2013,4,21,12,30,3.9000000000000004,1.22,0.216,0.62,205,826,876,0,7,0.7000000000000001,238,1,0,239,0.41200000000000003,79.49,35.7,0.97,0.6900000000000001,965,1.3,166,6.300000000000001,14.3523,11.2861
2013,4,21,13,30,3.4000000000000004,1.26,0.29,0.62,232,758,819,0,7,0.9,323,4,0,325,0.41100000000000003,83.64,39.28,0.97,0.6900000000000001,965,1.4000000000000001,166,6.2,19.3707,15.2247
2013,4,21,14,30,2.6,1.27,0.365,0.62,245,670,710,0,6,0.9,212,1,0,213,0.41100000000000003,88.79,46.07,0.98,0.6900000000000001,964,1.5,167,5.800000000000001,12.4688,9.7876
2013,4,21,15,30,1.5,1.26,0.447,0.62,242,553,561,0,6,0.8,153,1,0,153,0.41200000000000003,95.21000000000001,54.76,0.98,0.6900000000000001,964,1.5,170,5.300000000000001,8.6678,6.7864
2013,4,21,16,30,0.8,1.24,0.41600000000000004,0.62,189,467,391,0,6,0.5,85,0,0,85,0.41300000000000003,97.67,64.44,0.98,0.6900000000000001,964,1.4000000000000001,175,4.7,4.5524,3.5450
2013,4,21,17,30,0.5,1.22,0.314,0.62,114,370,213,0,7,0.2,59,0,0,59,0.41500000000000004,97.63,74.49,0.97,0.6900000000000001,963,1.4000000000000001,179,4.1000000000000005,2.8982,2.2293
2013,4,21,18,30,0.30000000000000004,1.2,0.251,0.62,42,147,56,7,6,0,21,0,7,21,0.418,97.86,84.43,0.97,0.65,963,1.4000000000000001,186,3.6,0.0000,0.0000
2013,4,21,19,30,0.30000000000000004,1.18,0.225,0.62,0,0,0,0,6,-0.1,0,0,0,0,0.423,97.33,94.21000000000001,0.97,0.65,963,1.3,205,3.5,0.0000,0.0000
