latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
44.042179107666016,-95.19757080078125,449.0,-21600,America/Chicago,GMT-6

time,wind_speed_10m (m/s),wind_speed_100m (m/s),wind_direction_10m (deg),wind_direction_100m (deg),temperature_2m (degC),surface_pressure (hPa),precipitation (mm/h),relative_humidity_2m (unitless)
2023-07-11 05:00:00,4.1303754,7.7025967,353.04715,1.4878385,20.3765,960.4364,0.0,53.88155
2023-07-11 06:00:00,4.3011627,8.149847,358.66782,6.3401003,19.276499,960.8189,0.0,56.354744
2023-07-11 07:00:00,4.418144,8.080842,5.19435,12.144272,18.426498,961.1482,0.0,57.28204
2023-07-11 08:00:00,3.794733,7.2615423,18.435053,22.680603,17.6265,961.86444,0.0,56.50813
2023-07-11 09:00:00,4.031129,7.4625735,29.744795,32.412296,16.926498,962.21735,0.0,56.90755
2023-07-11 10:00:00,3.828838,7.1421285,40.763515,44.432816,16.1265,962.268,0.0,55.3662
2023-07-11 11:00:00,4.110961,7.5663733,41.054726,44.464615,15.3265,962.79175,0.0,54.9703
2023-07-11 12:00:00,3.7215588,6.9999995,30.699654,36.86999,14.9265,962.91113,0.0,58.977753
2023-07-11 13:00:00,3.8600519,5.544367,36.573124,39.143982,16.1265,963.40625,0.0,55.936993
2023-07-11 14:00:00,4.0360875,5.375872,41.98714,43.492626,17.676498,964.05536,0.0,51.049404
2023-07-11 15:00:00,4.110961,5.315073,48.94529,48.814175,19.1265,964.1153,0.0,42.635696
2023-07-11 16:00:00,3.7802117,4.7801676,52.523746,52.650585,20.426498,964.3371,0.0,37.996853
2023-07-11 17:00:00,2.9410884,3.6619666,54.688713,55.0079,21.676498,964.7388,0.0,35.926933
2023-07-11 18:00:00,2.3345234,2.828427,80.13426,81.86999,22.6265,964.2337,0.0,35.951263
2023-07-11 19:00:00,1.9104973,2.3194828,96.00892,97.43131,22.926498,963.71387,0.0,35.182346
2023-07-11 20:00:00,1.8027756,2.302173,123.6901,124.3804,22.276499,963.2251,0.0,36.97698
2023-07-11 21:00:00,1.7204651,2.1400933,144.46223,142.59457,22.3265,962.75885,0.0,37.759
2023-07-11 22:00:00,2.6907248,3.3970575,131.98714,132.61403,22.276499,961.99054,0.0,39.055626
2023-07-11 23:00:00,2.9732137,3.9623227,132.27362,132.95459,22.2265,961.41266,0.0,39.982796
2023-07-12 00:00:00,2.745906,3.6055512,33.111355,33.6901,19.026499,963.1492,0.2,56.291996
2023-07-12 01:00:00,2.5942245,4.1231055,62.447273,67.16631,18.8265,962.16565,0.0,56.999134
2023-07-12 02:00:00,2.5,4.9648767,53.13002,62.402794,18.1265,961.8556,0.0,58.175
2023-07-12 03:00:00,2.9154758,5.9548297,30.963696,40.9143,17.176498,962.4506,0.0,61.14674
2023-07-12 04:00:00,2.4351592,5.9135437,70.8209,71.258575,16.426498,962.0357,0.0,62.42574
2023-07-12 05:00:00,2.7294688,6.239391,81.57312,83.5585,16.176498,962.0871,0.0,62.158184
2023-07-12 06:00:00,3.1575305,6.760177,79.04598,82.34945,15.7765,962.017,0.0,63.12362
2023-07-12 07:00:00,3.2,6.902898,90.0,91.66025,15.6765,961.3354,0.0,62.67553
2023-07-12 08:00:00,3.5014284,6.9180923,88.363464,94.14455,16.0765,960.6464,0.0,61.093895
2023-07-12 09:00:00,3.901282,7.605919,88.531235,92.26045,15.7765,959.5508,0.0,63.551304
2023-07-12 10:00:00,3.622154,7.0035706,96.340096,99.865746,15.7765,959.9302,0.0,66.17153
2023-07-12 11:00:00,4.1,7.4330344,102.680374,107.21616,16.276499,960.01733,0.3,68.528625
2023-07-12 12:00:00,3.04795,5.660389,131.00899,122.00535,15.2265005,960.11847,0.0,88.14545
2023-07-12 13:00:00,5.0289164,9.024964,107.35411,111.44781,15.0765,957.7212,2.0,87.84524
2023-07-12 14:00:00,4.9729266,8.065358,105.15412,107.31174,15.7265005,957.9295,0.2,85.64405
2023-07-12 15:00:00,4.341659,5.885576,97.94338,99.78234,18.526499,958.2232,0.0,75.563515
2023-07-12 16:00:00,3.1,3.901282,90.0,91.46877,20.176498,958.599,0.0,70.658806
2023-07-12 17:00:00,2.158703,2.6925821,103.39252,105.06854,21.776499,958.6784,0.0,67.206314
2023-07-12 18:00:00,0.6,0.70710677,360.0,351.87,22.926498,958.6802,0.0,65.74458
2023-07-12 19:00:00,1.8248286,2.2203605,279.46225,277.76508,25.026499,958.36145,0.0,57.399708
2023-07-12 20:00:00,3.7854989,4.8052053,282.20044,282.01144,26.0765,957.9626,0.0,52.06612
2023-07-12 21:00:00,4.3416586,5.5946403,298.92633,298.85556,25.3765,957.84863,0.0,55.5025
2023-07-12 22:00:00,4.652956,6.0827627,298.21725,297.4075,25.776499,957.9139,0.0,54.200027
2023-07-12 23:00:00,4.318565,5.5865912,317.8156,315.72513,25.676498,957.8028,0.0,54.522392
2023-07-13 00:00:00,2.9832866,3.9824615,309.55963,308.8845,23.426498,958.95294,0.0,60.218613
2023-07-13 01:00:00,2.2825425,3.6891732,298.8107,302.82855,22.8265,958.7584,0.0,63.047207
2023-07-13 02:00:00,2.1,2.657066,270.0,289.79895,20.426498,958.6411,0.0,77.829796
2023-07-13 03:00:00,1.9849433,2.8178005,319.0857,332.52567,19.926498,958.74634,0.0,79.51046
2023-07-13 04:00:00,2.1400933,3.176476,307.40543,331.8215,18.8265,958.749,0.0,82.731384
2023-07-13 05:00:00,1.4142135,1.5811387,261.87,325.30478,18.3265,958.66345,0.0,83.738014
2023-07-13 06:00:00,1.2041595,1.5811387,221.63345,214.69522,17.8265,958.4828,0.0,86.13378
2023-07-13 07:00:00,1.8601075,3.6055512,216.25392,213.6901,17.2265,958.0947,0.0,89.45686
2023-07-13 08:00:00,2.4839485,5.249762,220.10085,220.36446,17.276499,958.1035,0.0,88.889145
2023-07-13 09:00:00,3.1827662,6.6068144,223.72705,230.52757,17.2265,957.90497,0.0,90.03185
2023-07-13 10:00:00,3.9115214,7.930952,237.52882,246.9911,17.3265,958.11194,0.0,90.03915
2023-07-13 11:00:00,3.8275318,7.879086,236.7251,246.0375,17.526499,958.43115,0.0,90.92049
2023-07-13 12:00:00,3.5341196,6.5115285,244.8852,259.3804,18.426498,958.5859,0.0,87.85667
2023-07-13 13:00:00,2.9529645,6.363961,241.69934,261.87,20.426498,958.9259,0.0,83.18476
2023-07-13 14:00:00,3.0413814,4.119466,260.53775,264.4279,22.676498,959.30334,0.0,73.17502
2023-07-13 15:00:00,3.5902646,4.609772,282.875,282.5288,24.3265,959.4816,0.0,63.37809
2023-07-13 16:00:00,3.9623227,4.9819674,280.17545,280.40765,25.426498,959.3771,0.0,59.351257
2023-07-13 17:00:00,4.5,5.7,270.0,270.0,26.526499,959.08105,0.0,55.434055
2023-07-13 18:00:00,5.622277,7.333485,264.89792,264.5227,27.276499,958.4421,0.1,52.374187
2023-07-13 19:00:00,5.7428217,7.653104,262.99884,263.24652,28.2265,957.83435,0.0,46.93489
2023-07-13 20:00:00,6.648308,8.967719,276.91113,277.0457,29.1265,957.5028,0.0,43.699856
2023-07-13 21:00:00,7.4525166,10.099999,281.61145,281.42114,29.0765,957.495,0.0,40.83163
2023-07-13 22:00:00,5.1429563,7.1589108,296.56497,294.77512,27.676498,957.1758,0.0,42.88372
2023-07-13 23:00:00,6.152235,8.448076,262.52853,263.88458,27.776499,957.19183,0.0,42.77237
2023-07-14 00:00:00,5.6859474,9.398404,246.13982,249.44386,27.7265,956.32855,0.2,44.88403
2023-07-14 01:00:00,4.997999,8.728115,250.11475,251.98013,25.926498,956.323,0.0,51.694527
2023-07-14 02:00:00,5.333854,9.60833,263.5413,267.6141,24.926498,956.5399,0.0,55.213333
2023-07-14 03:00:00,4.509989,8.705171,266.186,271.97488,24.1265,956.78894,0.0,57.734924
2023-07-14 04:00:00,4.0112343,8.329466,265.71094,274.82068,22.9765,956.9787,0.0,61.08863
2023-07-14 05:00:00,3.3015149,7.34983,271.73566,284.9817,22.026499,957.2008,0.0,66.40128
2023-07-14 06:00:00,2.7018514,6.356886,272.12103,289.29013,20.926498,957.20636,0.0,73.57004
2023-07-14 07:00:00,2.280351,5.3600373,254.74483,284.03625,20.026499,956.9597,0.0,80.032036
2023-07-14 08:00:00,2.9206164,5.1971145,231.95291,258.9063,19.3765,957.03937,0.0,83.591324
2023-07-14 09:00:00,3.0610456,5.8523498,231.63248,253.11313,18.926498,956.8678,0.0,84.88136
2023-07-14 10:00:00,3.2449963,6.8007355,236.3099,252.89719,18.676498,956.7305,0.0,83.51067
2023-07-14 11:00:00,3.1384711,7.0604534,239.34941,254.38895,18.8265,956.756,0.0,79.101494
2023-07-14 12:00:00,2.7166157,5.920304,263.6599,285.6796,19.776499,956.6325,0.0,82.58283
2023-07-14 13:00:00,2.0124612,4.1880784,296.56497,303.31064,22.3765,957.35394,0.0,72.89213
2023-07-14 14:00:00,1.8027756,2.6172504,250.55988,263.41815,24.2265,958.3252,0.0,66.224785
2023-07-14 15:00:00,2.7856774,3.5735137,248.96242,252.07199,25.8765,958.59534,0.0,58.524178
2023-07-14 16:00:00,3.238827,4.1593266,261.11942,260.31128,27.426498,958.6563,0.0,52.91332
2023-07-14 17:00:00,3.8327534,4.738143,277.49576,277.2749,28.3765,958.9993,0.0,44.200577
2023-07-14 18:00:00,3.8209946,4.9162993,276.0089,274.66678,28.426498,958.91223,0.0,41.31646
2023-07-14 19:00:00,4.669047,5.9682493,260.13425,261.3269,28.676498,958.09656,0.0,38.031002
2023-07-14 20:00:00,5.2038445,6.7007456,267.79745,269.14493,27.9765,957.8894,0.1,45.974895
2023-07-14 21:00:00,5.0089917,6.500769,266.56644,270.88138,27.8765,957.8733,0.1,45.360825
2023-07-14 22:00:00,5.0635953,6.6753273,260.9098,261.38443,26.426498,957.8295,1.0,60.338535
2023-07-14 23:00:00,5.905929,8.236504,298.30066,299.0545,26.4765,957.9327,1.5,46.163345
2023-07-15 00:00:00,3.5341196,4.9658837,244.8852,244.98314,24.4765,957.8915,0.0,71.45396
2023-07-15 01:00:00,2.9017239,5.2469034,271.97488,277.66672,23.776499,957.871,0.0,74.7524
2023-07-15 02:00:00,2.9017239,6.1846585,271.97488,284.03625,22.026499,958.0555,0.0,75.88606
2023-07-15 03:00:00,2.6400757,6.0207973,307.30402,327.89377,20.776499,958.79517,0.0,72.84217
2023-07-15 04:00:00,2.2671568,4.3011627,311.42358,342.40747,18.676498,958.9134,0.0,77.06763
2023-07-15 05:00:00,1.6492423,3.5805027,284.03625,324.09018,18.176498,959.1121,0.0,77.490425
2023-07-15 06:00:00,2.209072,4.3011627,264.80566,287.5925,18.526499,959.07733,0.0,76.054344
2023-07-15 07:00:00,3.306055,6.9641943,273.46817,291.03757,18.426498,958.9655,0.0,78.53617
2023-07-15 08:00:00,3.6249137,7.742093,294.44394,305.53775,18.3765,959.1464,0.0,79.03716
2023-07-15 09:00:00,3.008322,6.8264194,285.4222,301.8274,17.526499,958.9056,0.0,79.428696
2023-07-15 10:00:00,2.8071337,6.3560996,274.08554,294.14554,16.776499,958.68115,0.0,80.101974
2023-07-15 11:00:00,3.1144822,6.8154235,264.47256,284.44406,16.5765,958.9313,0.0,78.26322
2023-07-15 12:00:00,3.8327534,7.5538073,262.50424,276.84268,18.026499,959.5611,0.0,81.577614
2023-07-15 13:00:00,4.1231055,7.940403,255.96373,275.7823,20.1265,960.2042,0.0,76.55346
2023-07-15 14:00:00,3.640055,7.605919,254.05453,267.73953,22.4765,960.50464,0.0,69.08626
2023-07-15 15:00:00,4.7169905,6.4070277,265.13556,267.31628,24.4765,960.6465,0.0,57.819317
2023-07-15 16:00:00,4.6957426,6.306346,296.56497,297.37762,24.5765,960.85297,1.4,59.529785
2023-07-15 17:00:00,6.074537,7.9611554,302.90524,302.692,22.676498,961.3927,2.5,64.44378
2023-07-15 18:00:00,4.428318,5.8137765,295.40768,296.56497,24.3765,961.29474,0.0,53.153984
2023-07-15 19:00:00,6.4884515,8.723532,294.5901,295.09622,25.2265,960.86456,0.1,43.47731
2023-07-15 20:00:00,7.0491138,9.518929,301.6607,301.6863,25.426498,960.42224,0.0,40.750313
2023-07-15 21:00:00,7.1344237,9.741663,301.23917,301.5689,25.176498,960.3812,0.0,39.743893
2023-07-15 22:00:00,7.111962,9.752949,297.64587,298.1415,25.026499,960.1666,0.0,40.773487
2023-07-15 23:00:00,6.5764737,9.712878,298.12363,298.9399,24.5765,960.0929,0.0,42.868694
2023-07-16 00:00:00,6.22254,8.980535,315.0001,314.54892,22.526499,961.2729,0.0,50.138554
2023-07-16 01:00:00,4.104875,6.9065185,325.92276,325.6196,21.176498,960.85645,0.0,56.08536
2023-07-16 02:00:00,3.0413814,6.2289643,313.66785,317.6026,19.8265,960.91266,0.0,59.1731
2023-07-16 03:00:00,2.86007,6.506919,306.46933,313.7547,19.026499,961.15607,0.0,62.191124
2023-07-16 04:00:00,3.4205263,7.212489,307.87503,315.0001,18.3765,961.5189,0.0,63.709003
2023-07-16 05:00:00,2.236068,5.517246,296.56497,313.53125,17.0765,961.2948,0.0,68.23607
2023-07-16 06:00:00,1.7117243,4.0249224,263.29025,296.56497,15.7265005,960.9648,0.0,74.85201
2023-07-16 07:00:00,2.1954498,4.101219,239.9315,268.60284,15.3765,960.8088,0.0,78.08355
2023-07-16 08:00:00,3.1622775,6.1684685,235.30478,250.09616,15.2265005,960.68756,0.0,80.68083
2023-07-16 09:00:00,3.6055512,7.7781744,250.55988,261.87,15.2765,960.7912,0.0,78.326965
2023-07-16 10:00:00,4.20119,8.558621,268.6361,276.70975,15.5765,960.84375,0.0,73.10771
2023-07-16 11:00:00,3.8639357,7.802564,259.56256,271.46878,15.3765,960.8088,0.0,73.31561
2023-07-16 12:00:00,4.0792155,7.6006575,258.6901,270.75385,15.7765,960.689,0.0,77.12019
2023-07-16 13:00:00,4.472136,8.845903,243.43501,264.1606,17.7265,961.3124,0.0,75.92544
2023-07-16 14:00:00,4.8764744,7.66942,241.85849,247.78236,20.176498,961.6368,0.0,66.013985
2023-07-16 15:00:00,6.2641835,8.683317,253.30067,255.32356,22.3265,961.61926,0.0,51.937035
2023-07-16 16:00:00,6.139218,8.276473,257.7749,258.147,23.4765,961.14606,0.0,48.12446
2023-07-16 17:00:00,6.9584484,9.464143,262.5687,263.32562,24.6265,960.9561,0.0,45.359474
2023-07-16 18:00:00,8.984431,12.349089,286.8215,285.49933,25.2265,960.6745,0.1,41.237938
2023-07-16 19:00:00,7.930952,10.885311,293.00888,293.26773,25.2265,960.6745,0.0,44.05362
2023-07-16 20:00:00,7.5584393,10.241582,295.88696,296.0646,24.5765,960.1879,0.4,46.860992
2023-07-16 21:00:00,7.605919,10.511898,294.88034,295.34613,22.676498,960.3481,0.3,58.13228
2023-07-16 22:00:00,7.3430243,10.03444,299.35767,299.88644,23.5765,960.3076,0.3,53.991894
2023-07-16 23:00:00,7.017834,9.915645,310.9554,311.72943,23.426498,959.99774,0.0,49.23275
2023-07-17 00:00:00,5.5317264,8.01561,319.39877,319.55383,22.276499,960.946,0.0,49.57705
2023-07-17 01:00:00,4.560702,7.800641,322.12494,323.86453,21.2265,961.1497,0.0,51.306034
2023-07-17 02:00:00,5.0447993,8.829496,346.2392,346.90808,19.2265,961.47485,0.0,55.780735
2023-07-17 03:00:00,4.20119,7.802564,358.6361,358.53122,17.926498,961.91614,0.0,58.51723
2023-07-17 04:00:00,2.7658634,6.166036,347.4712,351.60715,16.6265,962.26013,0.0,59.593075
2023-07-17 05:00:00,2.0518284,5.27731,313.0251,332.9495,15.2265005,962.3948,0.0,64.29206
2023-07-17 06:00:00,1.9798989,4.7423625,315.0001,335.05612,14.2765,962.5118,0.0,66.749535
2023-07-17 07:00:00,1.8867962,3.8078866,302.00534,336.8014,13.0765,962.2038,0.0,71.91974
2023-07-17 08:00:00,1.7888545,4.031129,296.56497,330.25522,12.7265005,962.23615,0.0,72.83864
2023-07-17 09:00:00,2.4413111,5.5605755,304.9921,322.3057,12.8765,962.5473,0.0,71.638245
2023-07-17 10:00:00,2.641969,5.7489133,299.4758,319.93927,12.4765005,962.76013,0.0,73.29038
2023-07-17 11:00:00,3.522783,7.2835426,304.59235,315.55618,12.3265,963.20734,0.0,74.26793
2023-07-17 12:00:00,4.060788,7.2718635,322.00122,328.4958,12.8265,963.67615,0.0,75.114235
2023-07-17 13:00:00,3.8013155,6.6370173,324.63745,329.18436,14.1765,964.3906,0.0,74.58807
2023-07-17 14:00:00,3.6400552,4.9648767,322.81522,325.66974,15.926499,964.6992,0.0,71.01537
2023-07-17 15:00:00,4.429447,5.770615,331.69934,332.1028,17.3765,964.8574,0.0,66.51127
2023-07-17 16:00:00,5.6859474,7.3006845,336.1398,336.59528,18.8765,965.11633,0.0,58.553158
2023-07-17 17:00:00,5.5461698,7.201389,334.35904,334.5025,19.776499,965.1756,0.0,52.83547
2023-07-17 18:00:00,5.3665633,7.021396,333.43503,333.79996,19.6265,964.8652,0.0,52.79622
2023-07-17 19:00:00,5.27731,6.842514,332.9495,333.06055,20.526499,964.5441,0.0,49.936512
2023-07-17 20:00:00,4.830114,6.3953104,332.90454,333.03436,20.8265,964.0255,0.0,49.02226
2023-07-17 21:00:00,4.830114,6.306346,332.90454,332.62238,21.3265,963.8251,0.0,46.749012
2023-07-17 22:00:00,4.5177426,5.8591805,332.30063,332.56036,21.276499,963.7216,0.0,47.20847
2023-07-17 23:00:00,3.4409301,4.5221677,324.46225,324.9041,21.426498,963.3671,0.0,46.307636
2023-07-18 00:00:00,3.0364454,3.9849718,342.75845,342.47433,20.5765,964.17285,0.0,48.30067
2023-07-18 01:00:00,2.1,4.2,360.0,360.0,19.2265,963.8477,0.0,57.671684
2023-07-18 02:00:00,2.5179358,3.49285,6.842679,13.240531,16.176498,963.4151,0.0,73.457306
2023-07-18 03:00:00,1.5524175,2.3086793,345.06854,4.969664,17.8265,963.98645,0.0,60.08204
2023-07-18 04:00:00,1.9646883,2.6832817,14.743609,26.564985,16.176498,963.6997,0.0,68.508415
2023-07-18 05:00:00,0.41231057,1.2041595,255.96373,41.63345,17.2265,963.9773,0.0,61.56987
2023-07-18 06:00:00,0.7615773,0.36055514,203.19862,123.690094,15.3765,963.5594,0.0,72.10436
2023-07-18 07:00:00,1.5297059,1.2165525,191.30989,170.53775,14.0265,963.1314,0.0,77.360306
2023-07-18 08:00:00,1.9235383,3.1064448,188.97255,176.30869,14.5265,963.1248,0.0,74.398834
2023-07-18 09:00:00,2.2561028,4.8507733,192.80426,188.29706,13.7265005,963.2677,0.0,78.09389
2023-07-18 10:00:00,2.0024984,4.8259716,182.86235,185.94676,14.2265005,962.8822,0.0,76.8765
2023-07-18 11:00:00,2.2203605,4.031129,187.76508,187.12492,12.1265,962.6026,0.0,87.579834
2023-07-18 12:00:00,1.7492856,3.1400635,120.963684,99.16227,14.5765,962.3751,0.0,78.22216
2023-07-18 13:00:00,2.2203603,3.847077,125.837746,117.89718,17.2265,963.21826,0.0,70.55948
2023-07-18 14:00:00,2.7802877,3.6400552,142.3057,142.81522,19.1265,963.83057,0.0,59.792973
2023-07-18 15:00:00,2.8844411,3.6055512,146.3099,146.3099,20.1265,964.0014,0.0,55.268772
2023-07-18 16:00:00,2.7856774,3.4785054,158.96242,161.56496,21.3265,964.3948,0.0,52.71277
2023-07-18 17:00:00,2.9410882,3.6687872,162.18102,162.55272,22.276499,964.3647,0.0,51.753136
2023-07-18 18:00:00,2.6925821,3.2984846,164.93146,165.96373,23.026499,963.9206,0.0,51.779335
2023-07-18 19:00:00,2.404163,2.9120438,163.0724,164.05453,23.7265,963.8471,0.0,51.288185
2023-07-18 20:00:00,2.2203605,2.7073975,172.23492,175.76369,24.2265,963.6451,0.0,51.25202
2023-07-18 21:00:00,2.3194828,2.9274564,172.56868,172.14677,24.5765,963.228,0.0,51.177162
2023-07-18 22:00:00,2.8160255,3.522783,173.8846,173.4803,24.676498,962.8643,0.0,51.36963
2023-07-18 23:00:00,3.2557642,4.0447497,169.3804,171.46931,24.5765,962.373,0.0,51.67768
2023-07-19 00:00:00,3.2015622,4.609772,165.52966,167.4712,22.9765,962.86725,0.0,58.393063
2023-07-19 01:00:00,3.0805843,5.4571056,166.86597,166.21838,22.176498,962.54364,0.0,62.096428
2023-07-19 02:00:00,2.0518284,4.652956,136.97493,151.78275,20.276499,962.69794,0.0,69.54698
2023-07-19 03:00:00,2.5,5.818075,143.13002,151.23245,19.7265,963.4585,0.0,71.26188
2023-07-19 04:00:00,3.4669871,6.8883963,146.76828,152.31903,19.526499,963.2345,0.0,72.62006
2023-07-19 05:00:00,4.0853395,7.905694,158.45895,161.56496,19.4765,962.7514,0.0,72.61111
2023-07-19 06:00:00,4.1,8.20975,180.0,182.79265,18.8265,962.9249,0.0,76.5952
2023-07-19 07:00:00,4.7169905,8.895505,184.86443,188.40329,18.676498,962.0452,0.0,79.846596
2023-07-19 08:00:00,4.1,7.884795,192.68037,195.44638,18.3265,961.70026,0.0,83.738014
2023-07-19 09:00:00,4.6010866,8.459313,181.24533,186.78888,18.3765,961.3291,0.0,84.281586
2023-07-19 10:00:00,2.7202942,3.535534,36.027473,44.999897,17.7265,964.53864,9.9,92.39267
2023-07-19 11:00:00,4.4045434,7.400676,177.39749,180.7742,18.026499,963.07214,2.8,90.95371
2023-07-19 12:00:00,2.385372,4.9517674,236.97612,226.63654,18.3765,963.2271,0.0,90.40159
2023-07-19 13:00:00,2.863564,4.2720017,204.77512,212.57405,19.6265,963.53625,0.4,87.40764
2023-07-19 14:00:00,4.609772,6.306346,204.34108,207.37762,20.8265,963.3609,0.0,85.082245
2023-07-19 15:00:00,4.031129,5.375872,223.99501,226.50737,22.9765,963.53204,0.0,81.182076
2023-07-19 16:00:00,3.3120992,4.1146083,241.11351,244.05775,24.926498,963.8555,0.0,77.05126
2023-07-19 17:00:00,2.641969,3.310589,240.5242,244.98314,26.6265,964.0393,0.0,69.4506
2023-07-19 18:00:00,1.7888545,2.1931713,243.43501,245.77226,27.776499,963.6555,0.0,59.711243
2023-07-19 19:00:00,2.3600848,2.8844411,233.61555,236.3099,28.7265,963.52344,0.0,50.62843
2023-07-19 20:00:00,4.675468,6.0827627,221.53168,223.66785,27.676498,963.4492,0.2,54.847713
2023-07-19 21:00:00,4.5177426,5.9506307,242.30061,245.15764,26.9765,963.526,0.0,58.050205
2023-07-19 22:00:00,5.0289164,6.8308125,252.64589,252.09546,25.8765,962.96643,0.0,65.944305
2023-07-19 23:00:00,4.661545,6.462198,247.28555,248.19853,26.3765,962.763,0.0,66.45903
2023-07-20 00:00:00,5.7870545,9.024965,251.87805,254.57777,26.4765,962.6843,0.0,67.51757
2023-07-20 01:00:00,5.700877,9.483143,254.74483,255.96373,25.2265,962.28973,0.0,72.2585
2023-07-20 02:00:00,5.115662,9.208692,265.51547,267.5105,23.9765,962.6537,0.0,76.66868
2023-07-20 03:00:00,5.0447993,9.198369,283.7608,281.92072,22.926498,963.42896,0.0,79.67489
2023-07-20 04:00:00,3.9319208,7.4,277.30566,288.92474,20.926498,963.9472,1.4,81.172516
2023-07-20 05:00:00,2.8231187,6.5,292.93213,306.86996,19.8765,963.95874,0.0,81.03624
2023-07-20 06:00:00,3.992493,8.421995,292.06796,299.91354,19.1265,963.9255,0.0,74.932625
2023-07-20 07:00:00,5.5803227,9.935794,306.25394,310.10083,18.926498,964.2706,0.0,66.617325
2023-07-20 08:00:00,5.360038,9.642614,306.6562,310.79456,18.276499,964.3489,0.0,68.029884
2023-07-20 09:00:00,5.5865912,9.84124,314.27487,317.88306,17.5765,964.3225,0.0,72.26846
2023-07-20 10:00:00,5.020956,9.068627,315.80682,318.57642,16.8765,964.3909,0.0,76.28572
2023-07-20 11:00:00,4.9517674,8.949861,316.63654,320.44037,16.3765,964.778,0.0,79.265144
2023-07-20 12:00:00,5.060632,8.405355,322.22424,325.17545,16.776499,965.3222,0.0,81.15212
2023-07-20 13:00:00,5.860034,8.300602,323.32556,323.82028,17.676498,966.048,0.0,79.19284
2023-07-20 14:00:00,6.4899926,8.820431,326.3099,327.03058,18.6265,966.3074,0.0,75.579834
2023-07-20 15:00:00,7.5166483,10.1242285,326.94415,327.09476,19.926498,966.5302,0.0,68.584404
2023-07-20 16:00:00,7.9624114,10.7354555,334.72232,334.62848,20.9765,966.80414,0.0,62.83765
2023-07-20 17:00:00,7.8771825,10.568822,339.95465,339.50732,21.5765,967.0007,0.0,59.784794
2023-07-20 18:00:00,7.116881,9.613532,340.29193,341.18802,21.776499,967.2244,0.0,59.25092
2023-07-20 19:00:00,6.621178,8.905055,334.98312,335.44955,22.426498,967.334,0.0,56.21281
2023-07-20 20:00:00,5.9506307,7.970571,335.15762,336.32944,22.676498,967.28094,0.0,54.292168
2023-07-20 21:00:00,6.264982,8.411897,331.38962,331.6071,22.9765,967.23615,0.0,55.441032
2023-07-20 22:00:00,5.9093146,7.839005,336.0375,336.7054,23.2265,966.9931,0.0,52.001453
2023-07-20 23:00:00,5.235456,7.155418,331.477,333.43503,23.0765,966.77814,0.0,54.04039
2023-07-21 00:00:00,4.0792155,5.80517,348.6901,349.07724,22.276499,967.11865,0.0,60.339066
2023-07-21 01:00:00,2.5079873,4.7127485,336.5014,342.7184,21.3765,967.3467,0.0,66.26588
2023-07-21 02:00:00,1.6970563,4.159327,315.0001,332.81897,19.2265,966.88495,0.0,75.677414
2023-07-21 03:00:00,2.0,4.494441,306.86996,327.72437,18.4765,967.23035,0.0,78.79712
2023-07-21 04:00:00,1.8601075,4.3908997,306.25394,329.9315,17.5765,967.0742,0.0,82.57983
2023-07-21 05:00:00,1.9209373,4.5617976,308.65982,333.9967,17.276499,967.1171,0.0,81.745575
2023-07-21 06:00:00,2.2022715,5.1971145,309.47244,329.98172,17.176498,967.3843,0.0,79.63765
2023-07-21 07:00:00,2.1633308,4.909175,303.6901,326.6336,16.5765,967.08997,0.0,82.995125
2023-07-21 08:00:00,2.1954498,4.9819674,300.06848,321.51978,15.926499,967.16547,0.0,86.785965
2023-07-21 09:00:00,2.1954498,5.1224995,300.06848,321.34018,15.6265,966.82825,0.0,88.46695
2023-07-21 10:00:00,2.1095023,4.920366,301.4295,322.43134,15.3265,966.58563,0.0,89.30936
2023-07-21 11:00:00,1.8788295,4.560702,295.20108,322.12494,14.9265,966.79956,0.0,90.15552
2023-07-21 12:00:00,1.8867962,3.0463092,302.00534,336.8014,16.1265,967.1059,0.0,87.08698
2023-07-21 13:00:00,2.0,3.4132097,306.86996,328.17258,18.2265,967.7566,0.0,82.658875
2023-07-21 14:00:00,1.7804494,2.408319,308.15726,311.63345,20.2265,968.29034,0.0,74.87473
2023-07-21 15:00:00,1.7691805,2.1260293,312.70938,311.18582,21.926498,968.1991,0.0,67.02192
2023-07-21 16:00:00,2.0518284,2.5455844,313.0251,315.0001,22.8765,967.9795,0.1,58.55814
2023-07-21 17:00:00,1.8439089,2.3430748,310.60123,309.8055,23.3265,967.5799,0.1,55.348713
2023-07-21 18:00:00,1.9849433,2.408319,319.0857,318.36655,24.026499,966.9365,0.1,51.033043
2023-07-21 19:00:00,1.9849433,2.4839485,310.91428,310.10083,24.3765,966.5197,0.1,51.12482
2023-07-21 20:00:00,1.9235384,2.3706539,297.8972,297.64587,24.8265,966.1193,0.0,51.40875
2023-07-21 21:00:00,1.9416487,2.3537204,281.88864,282.26477,25.026499,965.7722,0.0,51.129017
2023-07-21 22:00:00,2.209072,2.6172504,275.19434,276.58185,24.9765,965.194,0.0,52.794456
2023-07-21 23:00:00,2.9,3.7,270.0,270.0,24.8265,964.5992,0.0,53.269085
2023-07-22 00:00:00,1.7029386,2.1260293,229.76372,228.81418,22.526499,964.88165,0.2,66.292915
